Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Point_Diff,Spread_Covered,Actual_vs_Expected
2019,8,KAN,Sun,October 27,0,0,1,GNB,24,31,8,5.0,48.0,-7,0,7.0
2019,9,KAN,Sun,November 3,1,0,1,MIN,26,23,9,5.5,46.0,3,1,3.0
2019,10,KAN,Sun,November 10,0,0,0,OTI,32,35,10,-5.0,49.0,-3,0,18.0
2019,11,KAN,Mon,November 18,1,0,0,SDG,24,17,11,-5.5,52.5,7,1,-11.5
2019,13,KAN,Sun,December 1,1,0,1,RAI,40,9,12,-11.5,49.5,31,1,-0.5
2019,14,KAN,Sun,December 8,1,0,0,NWE,23,16,13,3.0,49.5,7,1,-10.5
2019,15,KAN,Sun,December 15,1,0,1,DEN,23,3,14,-10.0,43.0,20,1,-17.0
2019,16,KAN,Sun,December 22,1,0,0,CHI,26,3,15,-6.5,45.5,23,1,-16.5
2019,17,KAN,Sun,December 29,1,0,1,SDG,31,21,16,-10.0,46.0,10,0,6.0
2019,1,SDG,Sun,September 8,1,1,1,CLT,30,24,1,-6.0,44.5,6,0,9.5
2019,2,SDG,Sun,September 15,0,0,0,DET,10,13,2,-1.0,47.0,-3,0,-24.0
2019,3,SDG,Sun,September 22,0,0,1,HTX,20,27,3,-3.0,49.0,-7,0,-2.0
2019,4,SDG,Sun,September 29,1,0,0,MIA,30,10,4,-15.0,43.5,20,1,-3.5
2019,5,SDG,Sun,October 6,0,0,1,DEN,13,20,5,-4.0,46.0,-7,0,-13.0
2019,6,SDG,Sun,October 13,0,0,1,PIT,17,24,6,-6.0,42.5,-7,0,-1.5
2019,7,SDG,Sun,October 20,0,0,0,OTI,20,23,7,3.0,42.5,-3,0,0.5
2019,8,SDG,Sun,October 27,1,0,0,CHI,17,16,8,3.5,41.0,1,1,-8.0
2019,9,SDG,Sun,November 3,1,0,1,GNB,26,11,9,4.0,50.0,15,1,-13.0
2019,10,SDG,Thu,November 7,0,0,0,RAI,24,26,10,-1.0,49.0,-2,0,1.0
2019,11,SDG,Mon,November 18,0,0,1,KAN,17,24,11,5.5,52.5,-7,0,-11.5
2019,13,SDG,Sun,December 1,0,0,0,DEN,20,23,12,-4.5,39.0,-3,0,4.0
2019,14,SDG,Sun,December 8,1,0,0,JAX,45,10,13,-3.5,42.0,35,1,13.0
2019,15,SDG,Sun,December 15,0,0,1,MIN,10,39,14,1.0,45.0,-29,0,4.0
2019,16,SDG,Sun,December 22,0,0,1,RAI,17,24,15,-7.5,45.0,-7,0,-4.0
2019,17,SDG,Sun,December 29,0,0,0,KAN,21,31,16,10.0,46.0,-10,0,6.0
2019,1,RAM,Sun,September 8,1,0,0,CAR,30,27,1,-1.5,49.5,3,1,7.5
2019,2,RAM,Sun,September 15,1,0,1,NOR,27,9,2,-2.0,52.5,18,1,-16.5
2019,3,RAM,Sun,September 22,1,0,0,CLE,20,13,3,-4.0,48.0,7,1,-15.0
2019,4,RAM,Sun,September 29,0,0,1,TAM,40,55,4,-9.0,48.5,-15,0,46.5
2019,5,RAM,Thu,October 3,0,0,0,SEA,29,30,5,1.5,49.0,-1,1,10.0
2019,6,RAM,Sun,October 13,0,0,1,SFO,7,20,6,-3.0,49.5,-13,0,-22.5
2019,7,RAM,Sun,October 20,1,0,0,ATL,37,10,7,-3.0,54.5,27,1,-7.5
2019,8,RAM,Sun,October 27,1,0,1,CIN,24,10,8,-12.0,48.5,14,1,-14.5
2019,10,RAM,Sun,November 10,0,0,0,PIT,12,17,9,-4.0,43.0,-5,0,-14.0
2019,11,RAM,Sun,November 17,1,0,1,CHI,17,7,10,-5.0,40.0,10,1,-16.0
2019,12,RAM,Mon,November 25,0,0,1,RAV,6,45,11,3.5,47.0,-39,0,4.0
2019,13,RAM,Sun,December 1,1,0,0,CRD,34,7,12,-2.5,47.0,27,1,-6.0
2019,14,RAM,Sun,December 8,1,0,1,SEA,28,12,13,-1.0,47.5,16,1,-7.5
2019,15,RAM,Sun,December 15,0,0,0,DAL,21,44,14,-1.0,48.5,-23,0,16.5
2019,16,RAM,Sat,December 21,0,0,0,SFO,31,34,15,7.0,45.5,-3,1,19.5
2019,17,RAM,Sun,December 29,1,0,1,CRD,31,24,16,-7.0,46.0,7,0,9.0
2019,1,RAI,Mon,September 9,1,0,1,DEN,24,16,1,3.0,42.5,8,1,-2.5
2019,2,RAI,Sun,September 15,0,0,1,KAN,10,28,2,7.0,53.5,-18,0,-15.5
2019,3,RAI,Sun,September 22,0,0,0,MIN,14,34,3,8.5,43.0,-20,0,5.0
2019,4,RAI,Sun,September 29,1,0,0,CLT,31,24,4,5.5,46.0,7,1,9.0
2019,5,RAI,Sun,October 6,1,0,1,CHI,24,21,5,6.5,39.5,3,1,5.5
2019,7,RAI,Sun,October 20,0,0,0,GNB,24,42,6,5.5,48.0,-18,0,18.0
2019,8,RAI,Sun,October 27,0,0,0,HTX,24,27,7,5.0,52.0,-3,1,-1.0
2019,9,RAI,Sun,November 3,1,0,1,DET,31,24,8,-2.5,51.5,7,1,3.5
2019,10,RAI,Thu,November 7,1,0,1,SDG,26,24,9,1.0,49.0,2,1,1.0
2019,11,RAI,Sun,November 17,1,0,1,CIN,17,10,10,-13.0,48.0,7,0,-21.0
2019,12,RAI,Sun,November 24,0,0,0,NYJ,3,34,11,-3.5,45.0,-31,0,-8.0
2019,13,RAI,Sun,December 1,0,0,0,KAN,9,40,12,11.5,49.5,-31,0,-0.5
2019,14,RAI,Sun,December 8,0,0,1,OTI,21,42,13,3.0,47.0,-21,0,16.0
2019,15,RAI,Sun,December 15,0,0,1,JAX,16,20,14,-7.0,47.0,-4,0,-11.0
2019,16,RAI,Sun,December 22,1,0,0,SDG,24,17,15,7.5,45.0,7,1,-4.0
2019,17,RAI,Sun,December 29,0,0,0,DEN,15,16,16,5.5,41.5,-1,1,-10.5
2019,1,MIA,Sun,September 8,0,0,1,RAV,10,59,1,7.0,41.0,-49,0,28.0
2019,2,MIA,Sun,September 15,0,0,1,NWE,0,43,2,18.0,48.5,-43,0,-5.5
2019,3,MIA,Sun,September 22,0,0,0,DAL,6,31,3,22.0,46.5,-25,0,-9.5
2019,4,MIA,Sun,September 29,0,0,1,SDG,10,30,4,15.0,43.5,-20,0,-3.5
2019,6,MIA,Sun,October 13,0,0,1,WAS,16,17,5,6.0,42.0,-1,1,-9.0
2019,7,MIA,Sun,October 20,0,0,0,BUF,21,31,6,17.0,42.5,-10,1,9.5
2019,8,MIA,Mon,October 28,0,0,0,PIT,14,27,7,14.0,44.0,-13,1,-3.0
2019,9,MIA,Sun,November 3,1,0,1,NYJ,26,18,8,3.5,42.5,8,1,1.5
2019,10,MIA,Sun,November 10,1,0,0,CLT,16,12,9,11.0,44.5,4,1,-16.5
2019,11,MIA,Sun,November 17,0,0,1,BUF,20,37,10,7.0,41.5,-17,0,15.5
2019,12,MIA,Sun,November 24,0,0,0,CLE,24,41,11,11.0,45.5,-17,0,19.5
2019,13,MIA,Sun,December 1,1,0,1,PHI,37,31,12,10.5,45.0,6,1,23.0
2019,14,MIA,Sun,December 8,0,0,0,NYJ,21,22,13,5.0,47.0,-1,1,-4.0
2019,15,MIA,Sun,December 15,0,0,0,NYG,20,36,14,3.5,47.0,-16,0,9.0
2019,16,MIA,Sun,December 22,1,1,1,CIN,38,35,15,1.5,46.0,3,1,27.0
2019,17,MIA,Sun,December 29,1,0,0,NWE,27,24,16,17.5,46.0,3,1,5.0
2019,1,MIN,Sun,September 8,1,0,1,ATL,28,12,1,-3.5,47.0,16,1,-7.0
2019,2,MIN,Sun,September 15,0,0,0,GNB,16,21,2,3.0,43.0,-5,0,-6.0
2019,3,MIN,Sun,September 22,1,0,1,RAI,34,14,3,-8.5,43.0,20,1,5.0
2019,4,MIN,Sun,September 29,0,0,0,CHI,6,16,4,-1.0,38.0,-10,0,-16.0
2019,5,MIN,Sun,October 6,1,0,0,NYG,28,10,5,-5.5,44.0,18,1,-6.0
2019,6,MIN,Sun,October 13,1,0,1,PHI,38,20,6,-3.5,44.0,18,1,14.0
2019,7,MIN,Sun,October 20,1,0,0,DET,42,30,7,-2.5,43.5,12,1,28.5
2019,8,MIN,Thu,October 24,1,0,1,WAS,19,9,8,-16.5,42.0,10,0,-14.0
2019,9,MIN,Sun,November 3,0,0,0,KAN,23,26,9,-5.5,46.0,-3,0,3.0
2019,10,MIN,Sun,November 10,1,0,0,DAL,28,24,10,3.5,48.5,4,1,3.5
2019,11,MIN,Sun,November 17,1,0,1,DEN,27,23,11,-10.0,40.5,4,0,9.5
2019,13,MIN,Mon,December 2,0,0,0,SEA,30,37,12,2.5,48.0,-7,0,19.0
2019,14,MIN,Sun,December 8,1,0,1,DET,20,7,13,-12.0,43.5,13,1,-16.5
2019,15,MIN,Sun,December 15,1,0,0,SDG,39,10,14,-1.0,45.0,29,1,4.0
2019,16,MIN,Mon,December 23,0,0,1,GNB,10,23,15,-4.0,47.0,-13,0,-14.0
2019,17,MIN,Sun,December 29,0,0,1,CHI,19,21,16,5.0,36.5,-2,1,3.5
2019,1,NWE,Sun,September 8,1,0,1,PIT,33,3,1,-5.5,49.0,30,1,-13.0
2019,2,NWE,Sun,September 15,1,0,0,MIA,43,0,2,-18.0,48.5,43,1,-5.5
2019,3,NWE,Sun,September 22,1,0,1,NYJ,30,14,3,-20.5,43.0,16,0,1.0
2019,4,NWE,Sun,September 29,1,0,0,BUF,16,10,4,-7.0,41.5,6,0,-15.5
2019,5,NWE,Sun,October 6,1,0,0,WAS,33,7,5,-15.5,42.0,26,1,-2.0
2019,6,NWE,Thu,October 10,1,0,1,NYG,35,14,6,-16.5,43.0,21,1,6.0
2019,7,NWE,Mon,October 21,1,0,0,NYJ,33,0,7,-9.5,43.0,33,1,-10.0
2019,8,NWE,Sun,October 27,1,0,1,CLE,27,13,8,-9.5,43.0,14,1,-3.0
2019,9,NWE,Sun,November 3,0,0,0,RAV,20,37,9,-3.0,44.5,-17,0,12.5
2019,11,NWE,Sun,November 17,1,0,0,PHI,17,10,10,-4.5,45.0,7,1,-18.0
2019,12,NWE,Sun,November 24,1,0,1,DAL,13,9,11,-5.5,44.0,4,0,-22.0
2019,13,NWE,Sun,December 1,0,0,0,HTX,22,28,12,-3.5,47.0,-6,0,3.0
2019,14,NWE,Sun,December 8,0,0,1,KAN,16,23,13,-3.0,49.5,-7,0,-10.5
2019,15,NWE,Sun,December 15,1,0,0,CIN,34,13,14,-10.5,42.0,21,1,5.0
2019,16,NWE,Sat,December 21,1,0,1,BUF,24,17,15,-7.0,38.5,7,0,2.5
2019,17,NWE,Sun,December 29,0,0,1,MIA,24,27,16,-17.5,46.0,-3,0,5.0
2019,1,NOR,Mon,September 9,1,0,1,HTX,30,28,1,-6.5,52.0,2,0,6.0
2019,2,NOR,Sun,September 15,0,0,0,RAM,9,27,2,2.0,52.5,-18,0,-16.5
2019,3,NOR,Sun,September 22,1,0,0,SEA,33,27,3,5.0,44.0,6,1,16.0
2019,4,NOR,Sun,September 29,1,0,1,DAL,12,10,4,2.5,47.0,2,1,-25.0
2019,5,NOR,Sun,October 6,1,0,1,TAM,31,24,5,-3.0,46.0,7,1,9.0
2019,6,NOR,Sun,October 13,1,0,0,JAX,13,6,6,2.5,42.5,7,1,-23.5
2019,7,NOR,Sun,October 20,1,0,0,CHI,36,25,7,4.0,37.0,11,1,24.0
2019,8,NOR,Sun,October 27,1,0,1,CRD,31,9,8,-12.5,47.5,22,1,-7.5
2019,10,NOR,Sun,November 10,0,0,1,ATL,9,26,9,-14.0,51.5,-17,0,-16.5
2019,11,NOR,Sun,November 17,1,0,0,TAM,34,17,10,-5.0,50.5,17,1,0.5
2019,12,NOR,Sun,November 24,1,0,1,CAR,34,31,11,-10.0,46.0,3,0,19.0
2019,13,NOR,Thu,November 28,1,0,0,ATL,26,18,12,-7.0,48.0,8,1,-4.0
2019,14,NOR,Sun,December 8,0,0,1,SFO,46,48,13,-1.0,45.0,-2,0,49.0
2019,15,NOR,Mon,December 16,1,0,1,CLT,34,7,14,-8.0,48.5,27,1,-7.5
2019,16,NOR,Sun,December 22,1,0,0,OTI,38,28,15,-3.5,49.0,10,1,17.0
2019,17,NOR,Sun,December 29,1,0,0,CAR,42,10,16,-13.5,45.0,32,1,7.0
2019,1,NYG,Sun,September 8,0,0,0,DAL,17,35,1,7.0,44.0,-18,0,8.0
2019,2,NYG,Sun,September 15,0,0,1,BUF,14,28,2,1.0,44.5,-14,0,-2.5
2019,3,NYG,Sun,September 22,1,0,0,TAM,32,31,3,5.0,48.0,1,1,15.0
2019,4,NYG,Sun,September 29,1,0,1,WAS,24,3,4,-3.0,48.0,21,1,-21.0
2019,5,NYG,Sun,October 6,0,0,1,MIN,10,28,5,5.5,44.0,-18,0,-6.0
2019,6,NYG,Thu,October 10,0,0,0,NWE,14,35,6,16.5,43.0,-21,0,6.0
2019,7,NYG,Sun,October 20,0,0,1,CRD,21,27,7,-3.5,49.5,-6,0,-1.5
2019,8,NYG,Sun,October 27,0,0,0,DET,26,31,8,6.5,49.0,-5,1,8.0
2019,9,NYG,Mon,November 4,0,0,1,DAL,18,37,9,6.5,48.5,-19,0,6.5
2019,10,NYG,Sun,November 10,0,0,0,NYJ,27,34,10,-3.0,43.0,-7,0,18.0
2019,12,NYG,Sun,November 24,0,0,0,CHI,14,19,11,6.0,41.0,-5,1,-8.0
2019,13,NYG,Sun,December 1,0,0,1,GNB,13,31,12,6.5,43.5,-18,0,0.5
2019,14,NYG,Mon,December 9,0,1,0,PHI,17,23,13,9.5,45.5,-6,1,-5.5
2019,15,NYG,Sun,December 15,1,0,1,MIA,36,20,14,-3.5,47.0,16,1,9.0
2019,16,NYG,Sun,December 22,1,1,0,WAS,41,35,15,-1.0,42.0,6,1,34.0
2019,17,NYG,Sun,December 29,0,0,1,PHI,17,34,16,4.0,44.0,-17,0,7.0
2019,1,NYJ,Sun,September 8,0,0,1,BUF,16,17,1,-2.5,41.0,-1,0,-8.0
2019,2,NYJ,Mon,September 16,0,0,1,CLE,3,23,2,6.5,45.5,-20,0,-19.5
2019,3,NYJ,Sun,September 22,0,0,0,NWE,14,30,3,20.5,43.0,-16,1,1.0
2019,5,NYJ,Sun,October 6,0,0,0,PHI,6,31,4,14.0,43.0,-25,0,-6.0
2019,6,NYJ,Sun,October 13,1,0,1,DAL,24,22,5,7.0,43.5,2,1,2.5
2019,7,NYJ,Mon,October 21,0,0,1,NWE,0,33,6,9.5,43.0,-33,0,-10.0
2019,8,NYJ,Sun,October 27,0,0,0,JAX,15,29,7,7.0,39.5,-14,0,4.5
2019,9,NYJ,Sun,November 3,0,0,0,MIA,18,26,8,-3.5,42.5,-8,0,1.5
2019,10,NYJ,Sun,November 10,1,0,1,NYG,34,27,9,3.0,43.0,7,1,18.0
2019,11,NYJ,Sun,November 17,1,0,0,WAS,34,17,10,1.0,37.5,17,1,13.5
2019,12,NYJ,Sun,November 24,1,0,1,RAI,34,3,11,3.5,45.0,31,1,-8.0
2019,13,NYJ,Sun,December 1,0,0,0,CIN,6,22,12,-2.5,43.0,-16,0,-15.0
2019,14,NYJ,Sun,December 8,1,0,1,MIA,22,21,13,-5.0,47.0,1,0,-4.0
2019,15,NYJ,Thu,December 12,0,0,0,RAV,21,42,14,17.0,44.0,-21,0,19.0
2019,16,NYJ,Sun,December 22,1,0,1,PIT,16,10,15,3.0,36.5,6,1,-10.5
2019,17,NYJ,Sun,December 29,1,0,0,BUF,13,6,16,-1.5,37.0,7,1,-18.0
2019,1,PHI,Sun,September 8,1,0,1,WAS,32,27,1,-10.5,44.0,5,0,15.0
2019,2,PHI,Sun,September 15,0,0,0,ATL,20,24,2,-1.0,53.0,-4,0,-9.0
2019,3,PHI,Sun,September 22,0,0,1,DET,24,27,3,-4.0,45.0,-3,0,6.0
2019,4,PHI,Thu,September 26,1,0,0,GNB,34,27,4,3.5,46.0,7,1,15.0
2019,5,PHI,Sun,October 6,1,0,1,NYJ,31,6,5,-14.0,43.0,25,1,-6.0
2019,6,PHI,Sun,October 13,0,0,0,MIN,20,38,6,3.5,44.0,-18,0,14.0
2019,7,PHI,Sun,October 20,0,0,0,DAL,10,37,7,3.0,50.0,-27,0,-3.0
2019,8,PHI,Sun,October 27,1,0,0,BUF,31,13,8,1.0,39.5,18,1,4.5
2019,9,PHI,Sun,November 3,1,0,1,CHI,22,14,9,-5.0,41.0,8,1,-5.0
2019,11,PHI,Sun,November 17,0,0,1,NWE,10,17,10,4.5,45.0,-7,0,-18.0
2019,12,PHI,Sun,November 24,0,0,1,SEA,9,17,11,1.0,45.5,-8,0,-19.5
2019,13,PHI,Sun,December 1,0,0,0,MIA,31,37,12,-10.5,45.0,-6,0,23.0
2019,14,PHI,Mon,December 9,1,1,1,NYG,23,17,13,-9.5,45.5,6,0,-5.5
2019,15,PHI,Sun,December 15,1,0,0,WAS,37,27,14,-7.0,38.0,10,1,26.0
2019,16,PHI,Sun,December 22,1,0,1,DAL,17,9,15,2.0,47.0,8,1,-21.0
2019,17,PHI,Sun,December 29,1,0,0,NYG,34,17,16,-4.0,44.0,17,1,7.0
2019,1,PIT,Sun,September 8,0,0,0,NWE,3,33,1,5.5,49.0,-30,0,-13.0
2019,2,PIT,Sun,September 15,0,0,1,SEA,26,28,2,-4.0,47.0,-2,0,7.0
2019,3,PIT,Sun,September 22,0,0,0,SFO,20,24,3,6.0,44.5,-4,1,-0.5
2019,4,PIT,Mon,September 30,1,0,1,CIN,27,3,4,-3.5,45.5,24,1,-15.5
2019,5,PIT,Sun,October 6,0,1,1,RAV,23,26,5,3.5,44.0,-3,1,5.0
2019,6,PIT,Sun,October 13,1,0,0,SDG,24,17,6,6.0,42.5,7,1,-1.5
2019,8,PIT,Mon,October 28,1,0,1,MIA,27,14,7,-14.0,44.0,13,0,-3.0
2019,9,PIT,Sun,November 3,1,0,1,CLT,26,24,8,-1.0,39.5,2,1,10.5
2019,10,PIT,Sun,November 10,1,0,1,RAM,17,12,9,4.0,43.0,5,1,-14.0
2019,11,PIT,Thu,November 14,0,0,0,CLE,7,21,10,3.0,41.5,-14,0,-13.5
2019,12,PIT,Sun,November 24,1,0,0,CIN,16,10,11,-5.5,37.5,6,1,-11.5
2019,13,PIT,Sun,December 1,1,0,1,CLE,20,13,12,1.0,40.0,7,1,-7.0
2019,14,PIT,Sun,December 8,1,0,0,CRD,23,17,13,-2.5,43.5,6,1,-3.5
2019,15,PIT,Sun,December 15,0,0,1,BUF,10,17,14,-1.0,37.0,-7,0,-10.0
2019,16,PIT,Sun,December 22,0,0,0,NYJ,10,16,15,-3.0,36.5,-6,0,-10.5
2019,17,PIT,Sun,December 29,0,0,0,RAV,10,28,16,-2.0,35.0,-18,0,3.0
2019,1,SEA,Sun,September 8,1,0,1,CIN,21,20,1,-9.5,44.0,1,0,-3.0
2019,2,SEA,Sun,September 15,1,0,0,PIT,28,26,2,4.0,47.0,2,1,7.0
2019,3,SEA,Sun,September 22,0,0,1,NOR,27,33,3,-5.0,44.0,-6,0,16.0
2019,4,SEA,Sun,September 29,1,0,0,CRD,27,10,4,-5.5,49.0,17,1,-12.0
2019,5,SEA,Thu,October 3,1,0,1,RAM,30,29,5,-1.5,49.0,1,0,10.0
2019,6,SEA,Sun,October 13,1,0,0,CLE,32,28,6,1.0,45.5,4,1,14.5
2019,7,SEA,Sun,October 20,0,0,1,RAV,16,30,7,-3.0,49.0,-14,0,-3.0
2019,8,SEA,Sun,October 27,1,0,0,ATL,27,20,8,-7.5,48.5,7,0,-1.5
2019,9,SEA,Sun,November 3,1,1,1,TAM,40,34,9,-4.0,51.0,6,1,23.0
2019,10,SEA,Mon,November 11,1,1,0,SFO,27,24,10,6.5,47.0,3,1,4.0
2019,12,SEA,Sun,November 24,1,0,0,PHI,17,9,11,-1.0,45.5,8,1,-19.5
2019,13,SEA,Mon,December 2,1,0,1,MIN,37,30,12,-2.5,48.0,7,1,19.0
2019,14,SEA,Sun,December 8,0,0,0,RAM,12,28,13,1.0,47.5,-16,0,-7.5
2019,15,SEA,Sun,December 15,1,0,0,CAR,30,24,14,-6.0,48.5,6,0,5.5
2019,16,SEA,Sun,December 22,0,0,1,CRD,13,27,15,-8.0,51.0,-14,0,-11.0
2019,17,SEA,Sun,December 29,0,0,1,SFO,21,26,16,3.5,47.0,-5,0,0.0
2019,1,SFO,Sun,September 8,1,0,0,TAM,31,17,1,1.0,51.0,14,1,-3.0
2019,2,SFO,Sun,September 15,1,0,0,CIN,41,17,2,1.0,46.0,24,1,12.0
2019,3,SFO,Sun,September 22,1,0,1,PIT,24,20,3,-6.0,44.5,4,0,-0.5
2019,5,SFO,Mon,October 7,1,0,1,CLE,31,3,4,-5.0,47.5,28,1,-13.5
2019,6,SFO,Sun,October 13,1,0,0,RAM,20,7,5,3.0,49.5,13,1,-22.5
2019,7,SFO,Sun,October 20,1,0,0,WAS,9,0,6,-10.0,39.0,9,0,-30.0
2019,8,SFO,Sun,October 27,1,0,1,CAR,51,13,7,-4.5,41.0,38,1,23.0
2019,9,SFO,Thu,October 31,1,0,0,CRD,28,25,8,-10.5,43.5,3,0,9.5
2019,10,SFO,Mon,November 11,0,1,1,SEA,24,27,9,-6.5,47.0,-3,0,4.0
2019,11,SFO,Sun,November 17,1,0,1,CRD,36,26,10,-10.0,44.0,10,0,18.0
2019,12,SFO,Sun,November 24,1,0,1,GNB,37,8,11,-3.0,48.0,29,1,-3.0
2019,13,SFO,Sun,December 1,0,0,0,RAV,17,20,12,5.5,45.0,-3,1,-8.0
2019,14,SFO,Sun,December 8,1,0,0,NOR,48,46,13,1.0,45.0,2,1,49.0
2019,15,SFO,Sun,December 15,0,0,1,ATL,22,29,14,-10.5,50.0,-7,0,1.0
2019,16,SFO,Sat,December 21,1,0,1,RAM,34,31,15,-7.0,45.5,3,0,19.5
2019,17,SFO,Sun,December 29,1,0,0,SEA,26,21,16,-3.5,47.0,5,1,0.0
2019,1,TAM,Sun,September 8,0,0,1,SFO,17,31,1,-1.0,51.0,-14,0,-3.0
2019,2,TAM,Thu,September 12,1,0,0,CAR,20,14,2,6.5,48.0,6,1,-14.0
2019,3,TAM,Sun,September 22,0,0,1,NYG,31,32,3,-5.0,48.0,-1,0,15.0
2019,4,TAM,Sun,September 29,1,0,0,RAM,55,40,4,9.0,48.5,15,1,46.5
2019,5,TAM,Sun,October 6,0,0,0,NOR,24,31,5,3.0,46.0,-7,0,9.0
2019,6,TAM,Sun,October 13,0,0,1,CAR,26,37,6,2.0,48.5,-11,0,14.5
2019,8,TAM,Sun,October 27,0,0,0,OTI,23,27,7,2.0,45.5,-4,0,4.5
2019,9,TAM,Sun,November 3,0,1,0,SEA,34,40,8,4.0,51.0,-6,0,23.0
2019,10,TAM,Sun,November 10,1,0,1,CRD,30,27,9,-5.5,51.0,3,0,6.0
2019,11,TAM,Sun,November 17,0,0,1,NOR,17,34,10,5.0,50.5,-17,0,0.5
2019,12,TAM,Sun,November 24,1,0,0,ATL,35,22,11,3.5,51.5,13,1,5.5
2019,13,TAM,Sun,December 1,1,0,0,JAX,28,11,12,-3.0,46.5,17,1,-7.5
2019,14,TAM,Sun,December 8,1,0,1,CLT,38,35,13,-3.0,46.5,3,0,26.5
2019,15,TAM,Sun,December 15,1,0,0,DET,38,17,14,-5.5,46.0,21,1,9.0
2019,16,TAM,Sat,December 21,0,0,1,HTX,20,23,15,3.0,50.0,-3,0,-7.0
2019,17,TAM,Sun,December 29,0,1,1,ATL,22,28,16,-1.0,48.0,-6,0,2.0
2019,1,OTI,Sun,September 8,1,0,0,CLE,43,13,1,5.5,44.0,30,1,12.0
2019,2,OTI,Sun,September 15,0,0,1,CLT,17,19,2,-3.0,43.5,-2,0,-7.5
2019,3,OTI,Thu,September 19,0,0,0,JAX,7,20,3,-1.5,38.0,-13,0,-11.0
2019,4,OTI,Sun,September 29,1,0,0,ATL,24,10,4,3.5,46.0,14,1,-12.0
2019,5,OTI,Sun,October 6,0,0,1,BUF,7,14,5,-3.5,39.5,-7,0,-18.5
2019,6,OTI,Sun,October 13,0,0,0,DEN,0,16,6,1.0,41.0,-16,0,-25.0
2019,7,OTI,Sun,October 20,1,0,1,SDG,23,20,7,-3.0,42.5,3,0,0.5
2019,8,OTI,Sun,October 27,1,0,1,TAM,27,23,8,-2.0,45.5,4,1,4.5
2019,9,OTI,Sun,November 3,0,0,0,CAR,20,30,9,3.5,43.0,-10,0,7.0
2019,10,OTI,Sun,November 10,1,0,1,KAN,35,32,10,5.0,49.0,3,1,18.0
2019,12,OTI,Sun,November 24,1,0,1,JAX,42,20,11,-4.5,42.0,22,1,20.0
2019,13,OTI,Sun,December 1,1,0,0,CLT,31,17,12,-1.0,41.5,14,1,6.5
2019,14,OTI,Sun,December 8,1,0,0,RAI,42,21,13,-3.0,47.0,21,1,16.0
2019,15,OTI,Sun,December 15,0,0,1,HTX,21,24,14,-3.0,50.0,-3,0,-5.0
2019,16,OTI,Sun,December 22,0,0,1,NOR,28,38,15,3.5,49.0,-10,0,17.0
2019,17,OTI,Sun,December 29,1,0,0,HTX,35,14,16,-10.0,43.0,21,1,6.0
2019,1,WAS,Sun,September 8,0,0,0,PHI,27,32,1,10.5,44.0,-5,1,15.0
2019,2,WAS,Sun,September 15,0,0,1,DAL,21,31,2,6.0,46.5,-10,0,5.5
2019,3,WAS,Mon,September 23,0,0,1,CHI,15,31,3,5.0,41.0,-16,0,5.0
2019,4,WAS,Sun,September 29,0,0,0,NYG,3,24,4,3.0,48.0,-21,0,-21.0
2019,5,WAS,Sun,October 6,0,0,1,NWE,7,33,5,15.5,42.0,-26,0,-2.0
2019,6,WAS,Sun,October 13,1,0,0,MIA,17,16,6,-6.0,42.0,1,0,-9.0
2019,7,WAS,Sun,October 20,0,0,1,SFO,0,9,7,10.0,39.0,-9,1,-30.0
2019,8,WAS,Thu,October 24,0,0,0,MIN,9,19,8,16.5,42.0,-10,1,-14.0
2019,9,WAS,Sun,November 3,0,0,0,BUF,9,24,9,10.5,37.0,-15,0,-4.0
2019,11,WAS,Sun,November 17,0,0,1,NYJ,17,34,10,-1.0,37.5,-17,0,13.5
2019,12,WAS,Sun,November 24,1,0,1,DET,19,16,11,4.0,39.0,3,1,-4.0
2019,13,WAS,Sun,December 1,1,0,0,CAR,29,21,12,10.5,38.5,8,1,11.5
2019,14,WAS,Sun,December 8,0,0,0,GNB,15,20,13,13.0,42.5,-5,1,-7.5
2019,15,WAS,Sun,December 15,0,0,1,PHI,27,37,14,7.0,38.0,-10,0,26.0
2019,16,WAS,Sun,December 22,0,1,1,NYG,35,41,15,1.0,42.0,-6,0,34.0
2019,17,WAS,Sun,December 29,0,0,0,DAL,16,47,16,12.5,47.5,-31,0,15.5
2020,1,CRD,Sun,September 13,1,0,0,SFO,24,20,1,7.0,48.5,4,1,-4.5
2020,2,CRD,Sun,September 20,1,0,1,WAS,30,15,2,-7.5,46.5,15,1,-1.5
2020,3,CRD,Sun,September 27,0,0,1,DET,23,26,3,-4.5,55.5,-3,0,-6.5
2020,4,CRD,Sun,October 4,0,0,0,CAR,21,31,4,-3.0,52.5,-10,0,-0.5
2020,5,CRD,Sun,October 11,1,0,0,NYJ,30,10,5,-7.0,48.5,20,1,-8.5
2020,6,CRD,Mon,October 19,1,0,0,DAL,38,10,6,1.0,55.5,28,1,-7.5
2020,7,CRD,Sun,October 25,1,1,1,SEA,37,34,7,3.5,55.5,3,1,15.5
2020,9,CRD,Sun,November 8,0,0,1,MIA,31,34,8,-6.0,49.0,-3,0,16.0
2020,10,CRD,Sun,November 15,1,0,1,BUF,32,30,9,-3.0,56.0,2,0,6.0
2020,11,CRD,Thu,November 19,0,0,0,SEA,21,28,10,3.0,56.5,-7,0,-7.5
